as_label,link,cell_label,cell_id
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,M/X cells (MLN/GHRL+),ASCTB-TEMP:m-x-cells-mln-ghrl-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,mLTo,ASCTB-TEMP:mlto
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Stem cells,ASCTB-TEMP:stem-cells
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Branch B2 (eMN),ASCTB-TEMP:branch-b2-emn-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,FDC,ASCTB-TEMP:fdc
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,STAT1+ Naive B,ASCTB-TEMP:stat1-naive-b
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,BEST2+ Goblet cell,ASCTB-TEMP:best2-goblet-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,cDC1,ASCTB-TEMP:cdc1
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,MAIT cell,ASCTB-TEMP:mait-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Glia 3 (BCAN+),ASCTB-TEMP:glia-3-bcan-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,TA,ASCTB-TEMP:ta
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Stromal 4 (MMP1+),ASCTB-TEMP:stromal-4-mmp1-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Branch A4 (IN),ASCTB-TEMP:branch-a4-in-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,arterial capillary,ASCTB-TEMP:arterial-capillary
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Stromal 2 (NPY+),ASCTB-TEMP:stromal-2-npy-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mast cell,ASCTB-TEMP:mast-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,T reticular,ASCTB-TEMP:t-reticular
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mature arterial EC,ASCTB-TEMP:mature-arterial-ec
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Pericyte,ASCTB-TEMP:pericyte
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LEC3 (ADGRG3+),ASCTB-TEMP:lec3-adgrg3-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mesoderm 1 (HAND1+),ASCTB-TEMP:mesoderm-1-hand1-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mesothelium (RGS5+),ASCTB-TEMP:mesothelium-rgs5-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,BEST4+ epithelial,ASCTB-TEMP:best4-epithelial
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,angiogenic pericyte,ASCTB-TEMP:angiogenic-pericyte
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,IgG plasma cell,ASCTB-TEMP:igg-plasma-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,SELL+ CD4 T,ASCTB-TEMP:sell-cd4-t
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Naive B,ASCTB-TEMP:naive-b
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Branch B3 (IPAN),ASCTB-TEMP:branch-b3-ipan-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,TRGV4 gdT,ASCTB-TEMP:trgv4-gdt
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Branch A3 (IPAN/IN),ASCTB-TEMP:branch-a3-ipan-in-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LEC4 (STAB2+),ASCTB-TEMP:lec4-stab2-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LYVE1+ Macrophage,ASCTB-TEMP:lyve1-macrophage
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Stromal 3 (C7+),ASCTB-TEMP:stromal-3-c7-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Glia 2 (ELN+),ASCTB-TEMP:glia-2-eln-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Monocytes,ASCTB-TEMP:monocytes
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Progenitor (NEUROG3+),ASCTB-TEMP:progenitor-neurog3-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,L cells (PYY+),ASCTB-TEMP:l-cells-pyy-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Branch A2 (IPAN/IN),ASCTB-TEMP:branch-a2-ipan-in-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Pre-B,ASCTB-TEMP:pre-b
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LTi-like NCR- ILC3,ASCTB-TEMP:lti-like-ncr-ilc3
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Tuft,ASCTB-TEMP:tuft
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,CD8 Tmem,ASCTB-TEMP:cd8-tmem
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,EC cells (TAC1+),ASCTB-TEMP:ec-cells-tac1-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Fetal venous EC,ASCTB-TEMP:fetal-venous-ec
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Stromal 2 (CH25H+),ASCTB-TEMP:stromal-2-ch25h-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Lymphoid DC,ASCTB-TEMP:lymphoid-dc
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mature venous EC,ASCTB-TEMP:mature-venous-ec
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Germ,ASCTB-TEMP:germ
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,TRDV2/TRGV9 gdT,ASCTB-TEMP:trdv2-trgv9-gdt
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Activated CD8 T,ASCTB-TEMP:activated-cd8-t
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Distal progenitor,ASCTB-TEMP:distal-progenitor
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LEC1 (ACKR4+),ASCTB-TEMP:lec1-ackr4-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,CLP,ASCTB-TEMP:clp
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,ENCC/glia Progenitor,ASCTB-TEMP:encc-glia-progenitor
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,CLC+ Mast cell,ASCTB-TEMP:clc-mast-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Paneth,ASCTB-TEMP:paneth
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,ILCP,ASCTB-TEMP:ilcp
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Megakaryocyte,ASCTB-TEMP:megakaryocyte
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Treg,ASCTB-TEMP:treg
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Branch B1 (eMN),ASCTB-TEMP:branch-b1-emn-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Macrophages,ASCTB-TEMP:macrophages
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Fetal arterial EC,ASCTB-TEMP:fetal-arterial-ec
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,mLN Stroma (FMO2+),ASCTB-TEMP:mln-stroma-fmo2-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,cycling EC,ASCTB-TEMP:cycling-ec
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,MMP9+ Inflammatory macrophage,ASCTB-TEMP:mmp9-inflammatory-macrophage
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,EC cells (NPW+),ASCTB-TEMP:ec-cells-npw-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,RBC,ASCTB-TEMP:rbc
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,SELL+ CD8 T,ASCTB-TEMP:sell-cd8-t
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Th17,ASCTB-TEMP:th17
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Enterocyte,ASCTB-TEMP:enterocyte
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,ILC3,ASCTB-TEMP:ilc3
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,MPO+ mono-neutrophil,ASCTB-TEMP:mpo-mono-neutrophil
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mesothelium,ASCTB-TEMP:mesothelium
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Th1,ASCTB-TEMP:th1
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,CX3CR1+ CD8 Tmem,ASCTB-TEMP:cx3cr1-cd8-tmem
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Immature pericyte,ASCTB-TEMP:immature-pericyte
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,IgA plasma cell,ASCTB-TEMP:iga-plasma-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,CLDN10+ cells,ASCTB-TEMP:cldn10-cells
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,D cells (SST+),ASCTB-TEMP:d-cells-sst-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,ILC2,ASCTB-TEMP:ilc2
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,I cells (CCK+),ASCTB-TEMP:i-cells-cck-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,FCRL4+ Memory B,ASCTB-TEMP:fcrl4-memory-b
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LEC5 (CLDN11+),ASCTB-TEMP:lec5-cldn11-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,cycling neuroblast,ASCTB-TEMP:cycling-neuroblast
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,IgM plasma cell,ASCTB-TEMP:igm-plasma-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,venous capillary,ASCTB-TEMP:venous-capillary
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,cDC2,ASCTB-TEMP:cdc2
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Pro-B,ASCTB-TEMP:pro-b
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mesothelium (PRG4+),ASCTB-TEMP:mesothelium-prg4-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Branch A1 (iMN),ASCTB-TEMP:branch-a1-imn-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,TRGV5/7 gdT,ASCTB-TEMP:trgv5-7-gdt
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Glia 1 (DHH+),ASCTB-TEMP:glia-1-dhh-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,DZ GC cell,ASCTB-TEMP:dz-gc-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Mesoderm 2 (ZEB2+),ASCTB-TEMP:mesoderm-2-zeb2-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,ICC,ASCTB-TEMP:icc
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,pDC,ASCTB-TEMP:pdc
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LZ GC cell,ASCTB-TEMP:lz-gc-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,LEC2 (MADCAM1+),ASCTB-TEMP:lec2-madcam1-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,gdT,ASCTB-TEMP:gdt
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,Neuroblast,ASCTB-TEMP:neuroblast
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,GC B cell,ASCTB-TEMP:gc-b-cell
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,N cells (NTS+),ASCTB-TEMP:n-cells-nts-
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,enterocyte of epithelium of large intestine,CL:0002071
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,fibroblast,CL:0000057
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,"CD8-positive, alpha-beta T cell",CL:0000625
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,gut endothelial cell,CL:0000131
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,large intestine goblet cell,CL:1000320
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,monocyte,CL:0000576
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,intestinal enteroendocrine cell,CL:1001516
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,intestinal tuft cell,CL:0019032
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,plasma cell,CL:0000786
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,"CD4-positive, alpha-beta T cell",CL:0000624
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,neutrophil,CL:0000775
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,transit amplifying cell of colon,CL:0009011
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,paneth cell of colon,CL:0009009
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,B cell,CL:0000236
rectum,https://portal.hubmapconsortium.org/browse/dataset/0a0eb095c8e7f7c890da20184d7527cb,mast cell,CL:0000097
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Colonocyte,ASCTB-TEMP:colonocyte
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Goblet cell,ASCTB-TEMP:goblet-cell
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Enterocyte,ASCTB-TEMP:enterocyte
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,NK cell,ASCTB-TEMP:nk-cell
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,TA,ASCTB-TEMP:ta
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Activated T,ASCTB-TEMP:activated-t
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Mesoderm 1 (HAND1+),ASCTB-TEMP:mesoderm-1-hand1-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,EECs,ASCTB-TEMP:eecs
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Cycling plasma cell,ASCTB-TEMP:cycling-plasma-cell
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,CLP,ASCTB-TEMP:clp
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,arterial capillary,ASCTB-TEMP:arterial-capillary
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,BEST2+ Goblet cell,ASCTB-TEMP:best2-goblet-cell
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Stromal 3 (KCNN3+),ASCTB-TEMP:stromal-3-kcnn3-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Monocytes,ASCTB-TEMP:monocytes
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Contractile pericyte (PLN+),ASCTB-TEMP:contractile-pericyte-pln-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Transitional Stromal 3 (C3+),ASCTB-TEMP:transitional-stromal-3-c3-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Macrophages,ASCTB-TEMP:macrophages
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Paneth,ASCTB-TEMP:paneth
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,SMC (PLPP2+),ASCTB-TEMP:smc-plpp2-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,SELL+ CD4 T,ASCTB-TEMP:sell-cd4-t
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Branch B3 (IPAN),ASCTB-TEMP:branch-b3-ipan-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,BEST4+ epithelial,ASCTB-TEMP:best4-epithelial
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,angiogenic pericyte,ASCTB-TEMP:angiogenic-pericyte
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Tfh,ASCTB-TEMP:tfh
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Stromal 2 (CH25H+),ASCTB-TEMP:stromal-2-ch25h-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Distal progenitor,ASCTB-TEMP:distal-progenitor
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,LYVE1+ Macrophage,ASCTB-TEMP:lyve1-macrophage
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Memory B,ASCTB-TEMP:memory-b
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Branch A1 (iMN),ASCTB-TEMP:branch-a1-imn-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Mature arterial EC,ASCTB-TEMP:mature-arterial-ec
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Microfold cell,ASCTB-TEMP:microfold-cell
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,myofibroblast (RSPO2+),ASCTB-TEMP:myofibroblast-rspo2-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Th1,ASCTB-TEMP:th1
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Mature venous EC,ASCTB-TEMP:mature-venous-ec
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,STAT1+ Naive B,ASCTB-TEMP:stat1-naive-b
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,TRGV4 gdT,ASCTB-TEMP:trgv4-gdt
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Mesothelium (RGS5+),ASCTB-TEMP:mesothelium-rgs5-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,SMC (PART1/CAPN3+),ASCTB-TEMP:smc-part1-capn3-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,TRGV2 gdT,ASCTB-TEMP:trgv2-gdt
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,ILCP,ASCTB-TEMP:ilcp
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,LEC6 (ADAMTS4+),ASCTB-TEMP:lec6-adamts4-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Branch B2 (eMN),ASCTB-TEMP:branch-b2-emn-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Stem cells,ASCTB-TEMP:stem-cells
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Glia 3 (BCAN+),ASCTB-TEMP:glia-3-bcan-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,DZ GC cell,ASCTB-TEMP:dz-gc-cell
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,IgM plasma cell,ASCTB-TEMP:igm-plasma-cell
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Branch A2 (IPAN/IN),ASCTB-TEMP:branch-a2-ipan-in-
ascending colon,https://portal.hubmapconsortium.org/browse/dataset/04968c1fe0149ee367b0e53af55763e4,Naive B,ASCTB-TEMP:naive-b
