ftu,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Arterial Capillary,Splenic endothelial cell,CD34+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1662,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Arterial Capillary,Splenic endothelial cell,PECAM1+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/8823,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Arterial Capillary,Splenic endothelial cell,CD8a+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1706,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Arterial Capillary,Splenic endothelial cell,CD106,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/12663,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CD105,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CD169-/+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11127,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CD90,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CD35,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/2334,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CD271,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),D2-40H,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/29602,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),RANKL,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11926,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic Stromal Cell (non-FRC/non-FDC),CK8/18,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6446,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Macrophage,APOE+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/613,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Macrophage,CD5L+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/1690,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Macrophage,CD169-/+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/11127,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Macrophage,CD163,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/1631,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Macrophage,CD68,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/1693,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Macrophage,CD271,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic endothelial cell,vWF+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/12726,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic endothelial cell,CD141,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic endothelial cell,CD34+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1662,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic endothelial cell,PECAM1+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/8823,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic endothelial cell,CD8a+,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1706,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Sheathed Capillary,Splenic endothelial cell,CD106,http://purl.obolibrary.org/obo/UBERON_0001250,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/12663,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,SOX4+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/11200,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,HPGDS+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/17890,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,CD90,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,CD19+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/1633,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,CD34+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/1662,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,CD38,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/1667,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,IGLL1+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/5870,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,CPA3+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/2298,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Hematopoetic Stem Cell,CD45,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CD105,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CD169-/+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11127,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CD90,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CD35,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/2334,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CD271,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),D2-40H,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/29602,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),RANKL,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11926,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Splenic Stromal Cell (non-FRC/non-FDC),CK8/18,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6446,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Macrophage,APOE+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/613,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Macrophage,CD5L+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/1690,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Macrophage,CD169-/+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/11127,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Macrophage,CD163,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/1631,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Macrophage,CD68,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/1693,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Macrophage,CD271,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000874,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,CD74,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/1697,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,CLU+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/2095,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,CD105,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,CCL19+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/10617,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,CD141,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,BST1+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/1118,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,CD90,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,C3+,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/1318,gene
https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,spleen red pulp,Splenic Cord,Red Pulp Reticular Cell,CD21,http://purl.obolibrary.org/obo/UBERON_0001250,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/2336,protein
