ftu,table,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,conventional Dendritic cell,ADGRE1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0001056,http://identifiers.org/hgnc/3336,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,iNKT,TRAJ18,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000921,http://identifiers.org/hgnc/12046,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,iNKT,TRAJ24,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000921,http://identifiers.org/hgnc/12053,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,iNKT,TRAV11,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000921,http://identifiers.org/hgnc/12104,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,iNKT,CXCR6,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000921,http://identifiers.org/hgnc/16647,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,iNKT,CD1D,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000921,http://identifiers.org/hgnc/1637,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Pit cell,TBX21,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_2000054,http://identifiers.org/hgnc/11599,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Pit cell,ITGA1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_2000054,http://identifiers.org/hgnc/6134,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Pit cell,eomes,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_2000054,http://identifiers.org/hgnc/3372,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,CD4+T cell,TRAC,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000624,http://identifiers.org/hgnc/12029,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Eomes low Liver NK cell,TBX21,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/11599,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,TBet low Liver NK cell,TBX21,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/11599,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Conventional DC 1,THBD,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000990,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Eomes low Liver NK cell,CXCR6,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/16647,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,TBet low Liver NK cell,CXCR6,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/16647,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,CD4+T cell,CD4,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000624,http://identifiers.org/hgnc/1678,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Eomes low Liver NK cell,CD69,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/1694,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,TBet low Liver NK cell,CD69,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/1694,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Eomes low Liver NK cell,ITGA1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/6134,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,TBet low Liver NK cell,ITGA1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/6134,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Eomes low Liver NK cell,ITGAE,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/6147,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,TBet low Liver NK cell,ITGAE,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/6147,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Eomes low Liver NK cell,eomes,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/3372,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,TBet low Liver NK cell,eomes,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/3372,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,Eomes low Liver NK cell,NCAM1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_eomes-low-liver-nk-cell,http://identifiers.org/hgnc/7656,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,TBet low Liver NK cell,NCAM1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,http://identifiers.org/hgnc/7656,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,plasmacytoid Dendritic cell,ITGAX,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000784,http://identifiers.org/hgnc/6152,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,gamma delta T cell,TRD,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/12252,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,gamma delta T cell,TRG,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/12271,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,gamma delta T cell,CD27lo,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/11922,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,gamma delta T cell,CXCR6,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/16647,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,gamma delta T cell,CD69,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/1694,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,gamma delta T cell,CXCR3,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/4540,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,gamma delta T cell,CD45RAlo,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,natural killer cell,TBX21,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/11599,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,natural killer cell,CXCR6,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/16647,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,natural killer cell,CD69,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/1694,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,natural killer cell,ITGA1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/6134,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,natural killer cell,eomes,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/3372,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,Liver immune resident component,natural killer cell,NCAM1,http://purl.obolibrary.org/obo/UBERON_0004647,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/7656,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,central vein,endothelial cell,E-Selectin,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006841,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/10718,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,central vein,endothelial cell,vWF,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006841,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/12726,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,central vein,endothelial cell,Pal-E antigen,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006841,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/13635,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,central vein,endothelial cell,CD34,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006841,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/1662,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,central vein,endothelial cell,CD31,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006841,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/8823,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,hepatocyte,BSEP,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0000182,http://identifiers.org/hgnc/42,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,hepatocyte,CYP2D6,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0000182,http://identifiers.org/hgnc/2625,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,periportal hepatocyte,CFTR,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0019026,http://identifiers.org/hgnc/4806,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,periportal hepatocyte,CYP2A7,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0019026,http://identifiers.org/hgnc/2611,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,hepatocyte,CD10,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0000182,http://identifiers.org/hgnc/7154,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,pericentral hepatocyte,CYP3A4,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0019029,http://identifiers.org/hgnc/2637,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,pericentral hepatocyte,GLUL,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0019029,http://identifiers.org/hgnc/4341,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,mid zone hepatocyte,CYP3A4,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0019028,http://identifiers.org/hgnc/2637,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,https://purl.humanatlas.io/asct-b/liver,liver liver lobule,hepatic plate,mid zone hepatocyte,CFTR,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0005452,http://purl.obolibrary.org/obo/CL_0019028,http://identifiers.org/hgnc/4806,gene
